model,mse,rmse,mae,qlike,rmse_var,mae_var,mse_var
Naive_30min,5.8980015137299333e-05,0.007679844733931756,0.003913318160902622,11.23686691053856,0.0017722937213681378,0.0001649718028570686,3.1410250348009226e-06
HistoricalMean_30min,8.614666712428896e-05,0.009281522888205844,0.00495451251528537,38.515964264119894,0.0013369121646296196,0.00016412627443635104,1.7873341359346552e-06
EWMA_30min,5.472937040367177e-05,0.007397930143200311,0.0039659162719957244,22.180684533179985,0.0013106423692073816,0.00013971998357214637,1.7177834199615382e-06
HAR_Intraday_30min,4.277848636645075e-05,0.006540526459425934,0.0031590594567905946,9.933457817022717,0.0012963730269806993,0.00011813158932231465,1.680583025083101e-06
LSTM_30min,7.619017467045381e-05,0.008728698337693531,0.004509453452444359,12.022450019152132,0.0013309877375180371,0.00015300488069350916,1.7715283574233834e-06
SpotV2Net_30min,4.1632080281057556e-05,0.006452292637586857,0.003163691812115631,4.463468024705375,0.001302831773722599,0.00011913830556103643,1.6973706306211733e-06
TransformerGNN_30min,1.7498883695719266e-05,0.004183166706661266,0.0009545535165546626,0.018913557493418755,0.0004455325932599189,6.600600100610569e-05,1.9849929165690834e-07
